strategy,date,quantile,e_start,e_end,plan_kwh,emergency_kwh,load_kwh,plan_cost,emergency_cost,total_cost,pv_spill_kwh,paid_grid_spill_kwh,charge_kwh,discharge_kwh,emergency_slots,solver,solve_seconds
operational,2025-07-16,0.8,7103.332386000001,7039.199436433863,81497.08574741328,34.747084285714095,140365.26538333335,51534.71046445178,234.7686749764273,51769.47913942821,1240.877534509112,4550.82856316684,19280.436869996003,15674.873519306291,1,LP,0.004734400019515306
operational,2025-07-17,0.8,7039.199436433863,6887.958441047616,81474.51410692725,9.083892857142928,139569.1592833334,51531.378457258776,63.36923657142906,51594.74769383021,1167.5606166666664,3717.3516832569085,21128.350152851253,17250.080519657142,1,LP,0.00542999999015592
operational,2025-07-18,0.8,6887.958441047616,10800.0,81799.1875104028,0.0,93698.07319999997,51713.24016841382,0.0,51713.24016841382,15050.703160326342,29538.374441093478,12710.65476803057,6774.792959047618,0,LP,0.004756600013934076
operational,2025-07-19,0.8,10800.0,10768.913265079365,77312.30668325692,0.0,94564.52239999994,49833.14959031115,0.0,49833.14959031115,20192.803131893015,28434.079410881826,8055.700799529683,6553.095709047618,0,LP,0.004769699997268617
operational,2025-07-20,0.8,10768.913265079365,6872.327405703705,76735.88899958847,9.91923619047634,138750.53876666672,49528.316820554996,69.19659166476295,49597.513412219756,997.1403707583842,4244.104711205171,15376.380055720167,15961.795118571426,1,LP,0.0050448999973014
operational,2025-07-21,0.8,6872.327405703705,6918.7457047513235,81444.75269181073,10.16014428571441,138442.8198,51434.29178873179,70.87716653714372,51505.16895526893,701.6560666666669,2796.7713631158135,20657.6820377425,16690.94598142857,1,LP,0.004615100013324991
operational,2025-07-22,0.8,6918.7457047513235,6885.489731973544,81968.65751957899,18.126959999999713,139514.85881666662,51740.66942316179,122.1690921535695,51862.83851531535,249.3819333333331,4039.5177373486167,20698.266145949452,16795.52595371905,2,LP,0.004678499972214922
operational,2025-07-23,0.8,6885.489731973544,6848.119484634921,81785.31211607278,0.0,139450.03365000003,51619.98250509621,0.0,51619.98250509621,1054.3951862139927,2467.1254763021716,21478.302944709,17431.058607819057,0,LP,0.005040900025051087
operational,2025-07-24,0.8,6848.119484634921,7014.047261354499,82149.1050345326,0.0,138902.21751666671,51863.168348303705,0.0,51863.168348303705,432.2601490299816,4131.4842840917145,20102.91369664902,16134.025095238092,0,LP,0.00492490001488477
operational,2025-07-25,0.8,7014.047261354499,10800.0,82246.42569498827,0.0,92354.83968333332,51918.38263850111,0.0,51918.38263850111,19505.31447918583,30456.814481499125,12482.20896239859,6703.231794761903,0,LP,0.004661599989049137
operational,2025-07-26,0.8,10800.0,10800.0,77343.89890583772,0.0,93187.68993333334,49766.640259865126,0.0,49766.640259865126,17660.278770987654,29558.542901481484,8715.714035273366,7059.728368571428,0,LP,0.004839100001845509
operational,2025-07-27,0.8,10800.0,6945.248370666666,77545.55099689597,495.8826833333334,138110.19628333335,49821.83043878202,2496.4404211416672,52318.27085992369,22.250666666667108,4447.541957378009,17661.724855708413,17775.273599523807,4,LP,0.004958300007274374
operational,2025-07-28,0.8,6945.248370666666,6170.595874301586,81872.02624091362,1022.3991660504272,138228.99843333327,51676.08762865066,6479.611659204809,58155.699287855474,0.0,1794.3261461904763,20223.206706151723,17077.984678711473,10,LP,0.004833699989831075
operational,2025-07-29,0.8,6170.595874301586,6777.738673211639,83601.85986819516,42.85773380952389,138314.74511666666,52597.703838907,288.56112173952437,52886.26496064652,0.0,2817.423867025278,22166.41718926512,17408.369404285717,1,LP,0.004649000009521842
operational,2025-07-30,0.8,6777.738673211639,6866.901758629633,82721.61117091122,0.0,138424.36443333334,52031.000688918895,0.0,52031.000688918895,1144.662925649609,3308.3104281128676,21500.721001434456,17335.33723428571,0,LP,0.004695499985245988
operational,2025-07-31,0.8,6866.901758629633,6614.286936846563,82429.31377148414,21.91626761904729,137423.31371666663,51825.95893650125,147.48448305261684,51973.44341955386,346.70248333333325,3541.524719271012,21554.525839141672,17686.519269309527,3,LP,0.0048581000010017306
operational,2025-08-01,0.8,6614.286936846563,10800.0,82379.11923975077,0.0,92719.4241,51759.46167854766,0.0,51759.46167854766,25065.923170820755,29854.87702791887,12841.145355296881,6634.185980952379,0,LP,0.0047488000127486885
operational,2025-08-02,0.8,10800.0,10751.073103174604,77007.31973447735,0.0,91562.24421666664,49313.71797580276,0.0,49313.71797580276,24347.03420888066,30146.29536854203,8584.207530864194,6997.242307142857,0,LP,0.0048912000202108175
operational,2025-08-03,0.8,10751.073103174604,5967.193833169313,75935.44834889477,175.40602285714317,138062.48614999998,48699.61751865861,1182.2656417340497,49881.88316039267,5722.193216666667,9374.533221310994,13053.364702345678,14878.716751904767,7,LP,0.005097800021758303
operational,2025-08-04,0.8,5967.193833169313,6424.571769857141,79041.18186205761,0.0,138312.10694999996,49603.79864206254,0.0,49603.79864206254,3625.78634115814,6026.165064426794,18747.027526948867,14773.452153809523,0,LP,0.004637000005459413
operational,2025-08-05,0.8,6424.571769857141,6351.241868920638,76461.56885350382,1.4220766666669533,136458.4972833334,48220.46811071,9.61076766738289,48230.07887837738,3207.857733333334,4627.692519071128,18637.51502776602,15162.38408333333,2,LP,0.005446000024676323
operational,2025-08-06,0.8,6351.241868920638,6015.6099044444445,74617.63235343323,708.0597494952403,136716.0878,47173.500073270545,4712.070481545369,51885.570554815924,1486.8240640799538,2471.8692512757193,18708.780468077603,15456.18094717143,6,LP,0.009167099982732907
operational,2025-08-07,0.8,6015.6099044444445,6600.793014788362,73984.96763299825,40.1211285714287,136850.75446666667,46871.025065072376,270.8646806071437,47141.889745679524,3210.536613239267,3131.683925731927,19832.72722783656,15537.844255238097,2,LP,0.00803769999765791
operational,2025-08-08,0.8,6600.793014788362,10800.0,71821.52402547911,0.0,90703.2161166667,45667.013216195315,0.0,45667.013216195315,27903.245412551434,21699.456609576722,14022.970877160491,7579.320123809523,0,LP,0.004736799979582429
operational,2025-08-09,0.8,10800.0,10800.0,66384.95537687241,0.0,90303.83175,43301.55862537087,0.0,43301.55862537087,25199.306712551446,20493.607108336284,9316.381873603756,7546.269317619046,0,LP,0.004740600008517504
operational,2025-08-10,0.8,10800.0,6228.91454921164,66073.76060572603,96.66328523809455,136535.4447166666,43096.19085451719,663.4153821307095,43759.6062366479,723.1317299705986,1566.374756225743,14159.343476196365,15583.045121428577,5,LP,0.004363899992313236
operational,2025-08-11,0.8,6228.91454921164,6208.6121956772495,72106.27954135215,130.8169057142859,136422.26351666663,45657.4539869508,881.7358320816678,46539.189819032465,1944.6253109465038,1885.484197983543,20336.872226231626,16491.13862142858,6,LP,0.004815799999050796
operational,2025-08-12,0.8,6208.6121956772495,6265.150452608465,72228.03354469726,713.0635618523777,136637.59669999994,45711.32192088073,4925.3994051266145,50636.721326007355,509.75615182246133,1002.959058941798,19036.599023932977,15368.760778147627,9,LP,0.004717700008768588
operational,2025-08-13,0.8,6265.150452608465,6559.513917793651,72633.14443327404,31.615559999999846,136547.99718333327,46101.41827935578,218.42846620499898,46319.84674556077,146.03857114050265,2459.883666014108,19331.216776067027,15393.358469947618,3,LP,0.0046236999914981425
operational,2025-08-14,0.8,6559.513917793651,6237.0372969523805,72025.65186043658,88.18269952856966,135936.05536666667,45753.75504756172,597.4213773165886,46351.1764248783,810.8873044738399,1766.848859235744,20526.50721936507,16916.69980644286,5,LP,0.004737000010209158
operational,2025-08-15,0.8,6237.0372969523805,10800.0,72817.04115772485,0.0,89968.05776666665,46137.17655292228,0.0,46137.17655292228,27405.317320576138,21458.27452333333,14142.399988101117,7348.677557619048,0,LP,0.00480930000776425
operational,2025-08-16,0.8,10800.0,10800.0,67935.7285784362,0.0,90183.53035000002,44129.42633704488,0.0,44129.42633704488,27801.283511522633,21520.29519143445,8867.734256907705,7182.8647480952395,0,LP,0.0046048000222072005
operational,2025-08-17,0.8,10800.0,6324.848943238095,67619.70191161078,159.88085333333368,135369.11649999995,44013.490289110625,1077.2738914100023,45090.76418052064,3387.9847499999996,2558.0166917166275,14188.54556656085,15520.357860000006,6,LP,0.0046820999996270984
operational,2025-08-18,0.8,6324.848943238095,6427.944927740741,72303.82304389423,121.4869852380956,135710.1747166666,45969.36936558474,825.1274236616691,46794.496789246405,1970.9841489476787,2136.7961877542502,20161.198366901837,16237.784291138098,4,LP,0.004719699994893745
operational,2025-08-19,0.8,6427.944927740741,6330.065646301586,72089.27828671227,186.35381571428536,135364.48288333326,45912.11572271041,1257.114280749045,47169.23000345945,2712.4827261963533,1828.7362095590775,18446.54984192828,15029.796725257145,5,LP,0.006611399992834777
operational,2025-08-20,0.8,6330.065646301586,6173.4733014973535,71557.50300860581,3413.7977662523817,135048.05366666662,45575.24710707517,21478.21067650608,67053.45778358124,0.0,902.8208332098834,18730.115712134037,15312.326837152379,11,LP,0.0046925999922677875
operational,2025-08-21,0.8,6173.4733014973535,6572.363628132275,72892.66275454439,11.158915238094892,134971.79889999994,46292.21725273495,76.38346270261667,46368.60071543756,1269.0672333333332,1822.4199045914147,18994.288181857726,15026.372133333334,2,LP,0.004664599982788786
operational,2025-08-22,0.8,6572.363628132275,10800.0,72473.76622733097,0.0,90531.73040000003,46069.21106670018,0.0,46069.21106670018,24411.137456995886,20441.124314126984,13610.85432382716,7219.919267619048,0,LP,0.004713300004368648
operational,2025-08-23,0.8,10800.0,10800.0,68357.50114691358,0.0,89697.14623333332,44507.89766062709,0.0,44507.89766062709,22497.895220164613,21675.199759570845,8707.368511463843,7052.968494285715,0,LP,0.005754900019383058
operational,2025-08-24,0.8,10800.0,6205.752871582009,69221.7767153439,0.0,135068.0714,44931.1433057986,0.0,44931.1433057986,3773.952207742508,3002.2861989476764,14983.006531034685,16271.057705714287,0,LP,0.00464339999598451
operational,2025-08-25,0.8,6205.752871582009,6249.103510878306,74460.22886600235,1224.276812419038,134511.61374999996,47261.01928269794,8447.983544934727,55709.002827632656,0.0,1041.8112416578504,20161.009709106413,16291.402289009535,2,LP,0.004812800005311146
operational,2025-08-26,0.8,6249.103510878306,6659.638941216932,75339.66945216931,11.545638571428867,134368.9639333333,47773.637567175814,77.86854136024009,47851.50610853606,1938.7246730452691,3622.055935561428,20484.916902610235,16223.300803809529,2,LP,0.005320600001141429
operational,2025-08-27,0.8,6659.638941216932,6362.660094015869,74888.26760588477,1.6508690476190395,133788.38209999996,47608.746175652326,11.15409672023804,47619.90027237256,1250.0330451969437,2016.9389952439742,20926.729106872423,17217.93153904762,1,LP,0.00461809997796081
operational,2025-08-28,0.8,6362.660094015869,6383.732324227512,74787.39248385654,754.7805734047527,134543.81656666673,47631.75803597079,5248.50360440346,52880.26164037425,0.0,874.1667738977067,20427.612067577902,16527.400767547635,4,LP,0.004502399999182671
operational,2025-08-29,0.8,6383.732324227512,10800.0,75760.33367016459,0.0,88328.33255000002,48117.857670538,0.0,48117.857670538,21746.1501744856,24637.255979541456,14984.559252328045,8162.852086190475,0,LP,0.004796699999133125
operational,2025-08-30,0.8,10800.0,10800.0,71110.77756643739,0.0,89025.08758333338,46152.391675393286,0.0,46152.391675393286,27025.00427119341,23884.742952010583,8885.844788947676,7197.534279047619,0,LP,0.005432799982372671
operational,2025-08-31,0.8,10800.0,6611.976598010581,70492.63561951795,21.920979999999986,133365.3598333333,45906.69811051477,152.9207564799999,46059.618866994766,2121.550678295125,2581.4961171134696,15442.672539823627,16277.785819047618,1,LP,0.004914099990855902
operational,2025-09-01,0.8,6611.976598010581,9582.547133772485,75665.4246619753,0.0,121263.61926666668,48085.98028029579,0.0,48085.98028029579,4609.719049053506,11134.422767848322,19334.920155549677,12987.77184380952,0,LP,0.004643699998268858
operational,2025-09-02,0.8,9582.547133772485,9057.053483296293,69757.08852816578,0.0,121532.82415000007,44901.02109801919,0.0,44901.02109801919,3211.135983333334,9581.955094432684,17785.188872780724,14878.947272380956,0,LP,0.0049276000063400716
operational,2025-09-03,0.8,9057.053483296293,8535.625490095235,68620.21452078191,0.0,121433.71643333333,43877.71214296018,0.0,43877.71214296018,3514.8242999999993,7008.740690217519,15885.355128659623,13336.42284809524,0,LP,0.004891799995675683
operational,2025-09-04,0.8,8535.625490095235,8111.885439216934,66879.9770714991,0.0,121061.17303333328,42579.18845366265,0.0,42579.18845366265,3881.9569666666666,6050.415693680186,17912.657404961792,14890.618543809525,0,LP,0.004617400001734495
operational,2025-09-05,0.8,8111.885439216934,10800.0,64789.33526399752,0.0,75132.98044999999,41222.182860912915,0.0,41222.182860912915,28794.342104320993,24519.224830875835,11748.439775943561,7096.933113809523,0,LP,0.005180499982088804
operational,2025-09-06,0.8,10800.0,10800.0,59616.437882827755,0.0,75826.37416666665,38488.13322736873,0.0,38488.13322736873,27503.794532098764,22611.970053356854,9366.261038800709,7586.671441428572,0,LP,0.004720899974927306
operational,2025-09-07,0.8,10800.0,6773.785879857142,58078.0051528289,0.0,120781.00903333336,37317.74719646887,0.0,37317.74719646887,958.5940979365104,2838.2987555496766,15493.270477918872,16173.141795242856,0,LP,0.004769099992699921
operational,2025-09-08,0.8,6773.785879857142,5962.209675661374,60790.2744499857,1792.7403562888885,121400.59243333335,37869.376423556605,12096.477602111792,49965.8540256684,0.0,307.04990961198894,19004.283932134036,16123.888568804758,8,LP,0.00506409999798052
operational,2025-09-09,0.8,5962.209675661374,6174.06518064021,62956.067465385066,186.26969205714477,121082.23558333333,39069.336296682675,1298.8739173406418,40368.21021402332,4225.216744591421,1838.628000770138,19920.990478594944,15945.332333180952,2,LP,0.004669899994041771
operational,2025-09-10,0.8,6174.06518064021,6078.865709571427,62292.52506176533,2903.230431899997,121274.78848333338,38809.025093338554,18200.016630000267,57009.04172333882,0.0,256.5013776190484,19520.71047372722,15897.455007680957,14,LP,0.004853599995840341
operational,2025-09-11,0.8,6078.865709571427,6407.583655037037,63635.832377813065,6.071666666666715,120746.77835000001,39462.16257966174,40.929105000000334,39503.09168466173,3755.336890681954,2140.151592945328,20813.07171894768,16562.741941428565,1,LP,0.005415399995399639
operational,2025-09-12,0.8,6407.583655037037,10800.0,63027.34330919458,0.0,75687.22711666669,39141.22629530642,0.0,39141.22629530642,24571.618155967088,20118.50431513228,14907.31540857143,8121.750770476191,0,LP,0.004667700006393716
operational,2025-09-13,0.8,10800.0,10800.0,58889.13341443856,0.0,75063.58311666665,37503.00223220907,0.0,37503.00223220907,28206.43829753087,20810.507793644916,9816.2412627866,7951.155422857144,0,LP,0.004610300005879253
operational,2025-09-14,0.8,10800.0,5978.517552915343,58927.299108882995,252.59041159047524,121237.69566666667,37593.03744398156,1640.017494132298,39233.054938113855,0.0,390.7082845561408,15943.10888575545,17253.252399838093,3,LP,0.004842599999392405
operational,2025-09-15,0.8,5978.517552915343,6180.240223677249,65426.99988526749,16.077191428569904,120760.02988333338,40471.40892096436,111.87384928903697,40583.2827702534,3062.6913380305705,2991.4394422398523,21791.396102139915,17469.480439047613,2,LP,0.004807899997103959
operational,2025-09-16,0.8,6180.240223677249,5960.3212729788365,64466.738161163994,93.21782285714278,121843.35746666664,40047.1287509997,638.7638544338091,40685.89260543351,692.6143384479709,611.9131546266923,20850.45033285126,17086.791825238095,3,LP,0.004816000000573695
