strategy,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,scenario_count,solver
rolling_scenario_mean14,evaluation,2025-11-17,0,0,margin,10,51015.9954498855,49587.723534129844,55300.81119715248,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-17,6,1,residual_5,11,50796.735733039684,50746.458016305536,50947.56888324214,7797.703643978341,573.932493308641,3111.409699619462,2840.8542488063003,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-17,12,2,margin,11,34560.65062364037,34532.5959268236,34644.814714090695,573.1334706419743,4529.174744818738,1917.058225347902,1781.0510048993888,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-17,18,3,keep_previous,11,18870.1104980502,18845.650477749878,18943.49055895117,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-18,0,0,margin,10,53731.07356188184,52706.97768833482,56803.36118252293,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-18,6,1,keep_previous,11,45570.90156606535,45534.184816462424,45681.051814874125,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-18,12,2,margin,11,34184.84822620808,34151.30918793905,34285.46534101519,3.7189504444445447,1602.310897646662,789.7079763736526,673.5604990318324,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-18,18,3,keep_previous,11,18780.639991377262,18751.756827188365,18867.28948394396,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-19,0,0,margin,10,52593.03447900609,52013.6939069539,54331.05619516265,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-19,6,1,residual_3,11,51491.17377455388,51428.96885904044,51677.7885210942,5520.862975461807,541.6133281728389,2359.043442027406,2110.970348579361,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-19,12,2,margin,11,34855.80139991742,34816.94537114861,34972.369486223855,604.1988564528399,4718.476268323791,2004.3694908895782,1802.0036672155402,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-19,18,3,keep_previous,11,18691.17805212872,18657.13340527772,18793.311992681713,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-20,0,0,margin,10,53110.75494942845,52176.68091587648,55912.97705008434,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-20,6,1,residual_2,11,46869.80020898891,46795.2999856443,47093.30087902275,1085.3539450155135,562.623463020577,608.5695896847733,533.4059747690944,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-20,12,2,margin,11,34685.684926337664,34642.78135554836,34814.39563870557,613.0045560094618,1814.5464037517113,865.9818135264634,743.7517837671832,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-20,18,3,keep_previous,11,18619.359612922264,18575.63056353977,18750.54676106975,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-21,0,0,margin,10,19348.932192012588,19305.06070809217,19480.546643773843,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-21,6,1,margin,11,16492.383597469317,16078.583092715417,17733.78511173102,1828.0225827654422,9.094947017729282e-13,308.85409794887704,423.61145150717164,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-11-21,12,2,margin,11,15455.961198935289,15413.862799363003,15582.256397652147,4.547473508864641e-13,1404.7930998545985,254.46158742017832,349.2968984186219,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-21,18,3,keep_previous,11,11137.821771814612,11095.29495174875,11265.402232012191,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-22,0,0,residual_5,10,21857.082341836496,21407.816505131384,23204.87985195183,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-11-22,6,1,margin,11,16745.950483715773,16704.372454214965,16870.684572218204,564.1979691533317,1264.2832637489691,415.3602662299609,586.2685099140448,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-22,12,2,keep_previous,11,15509.25490899224,15463.245531017126,15647.283042917581,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-22,18,3,keep_previous,11,11069.007202973466,11022.7600547186,11207.748647738066,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-23,0,0,margin,10,52679.11233627858,52644.80426722258,52782.03654344659,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-23,6,1,residual_3,11,49426.233270529716,49219.10466092455,50047.61909934521,2436.4656404566667,415.49097750205635,1191.9294760578807,1067.9356083833889,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-23,12,2,margin,11,33774.41463833494,33735.625623820786,33890.78168187743,373.0306527509463,3213.9893531193497,1424.5610395191652,1316.7432904706852,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-23,18,3,keep_previous,11,18711.997363834635,18672.13655120716,18831.579801717056,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-24,0,0,margin,10,52314.062383740806,52280.21238734455,52415.61237292955,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-24,6,1,residual_2,11,46607.00483485315,46571.71151585322,46712.88479185294,947.6136433844347,1501.0626371868677,1053.4361983141944,965.3335475337418,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-24,12,2,margin,11,34130.00708064147,34092.360295208135,34242.9474369415,369.4722381324259,2027.7994968426074,948.8661617169022,861.7793359978436,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-24,18,3,keep_previous,11,18689.831366314047,18649.58312880308,18810.57607884695,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-25,0,0,margin,10,60521.087770485494,60472.9764453334,60665.42174594178,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-25,6,1,residual_1,11,52297.996976106326,52085.000674365605,52936.9858813285,0.0,7666.885350558741,3305.887269920222,2974.1338096117493,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-25,12,2,margin,11,35070.23644446138,35031.44490288686,35186.61106918492,812.1377587833762,3403.9530725939703,1762.3648182323636,1596.855187233764,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-25,18,3,keep_previous,11,18725.583512235728,18677.546464358304,18869.694655868003,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-26,0,0,margin,10,56376.30590303884,56338.73537269046,56489.01749408397,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-26,6,1,keep_previous,11,49924.518605662306,49748.76577259218,50451.77710487267,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-26,12,2,margin,11,35480.61813594829,35449.68482903668,35573.418056683106,16.411095333334174,3479.379507566525,1465.7203651988848,1298.7283155138211,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-26,18,3,keep_previous,11,18778.806019083495,18738.58603739981,18899.465964134553,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-27,0,0,margin,10,54578.62536151237,54540.46695586902,54693.10057844243,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-27,6,1,margin,11,47667.53045856483,47629.23178385665,47782.42648268936,1.947917777777775,489.39555509328056,221.48048336509905,192.65556102991349,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-27,12,2,margin,11,35132.15451938811,35098.19068904837,35234.04601040733,136.28508191439448,1932.858279776674,808.6805046506095,708.9953520965614,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-27,18,3,keep_previous,11,18668.59476443412,18627.044687595655,18793.244994949513,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-28,0,0,margin,10,19988.38813957003,19946.623095382834,20113.683272131617,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-11-28,6,1,keep_previous,11,15807.564491190515,15767.634466464906,15927.354565367343,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-28,12,2,margin,11,14622.240778919117,14580.84311335313,14746.433775617075,2.1600499167107046e-12,188.14729466666734,62.95429035302345,80.3439336149375,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-28,18,3,keep_previous,11,11120.003758422039,11068.707409726661,11273.89280450817,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-29,0,0,residual_2,10,25091.90747650652,24820.756687853816,25905.359842464633,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-29,6,1,residual_1,11,18745.628843450686,18664.843894206595,18987.983691182955,114.9538249666673,7486.385094115228,1612.711419011413,1982.5610294871642,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-11-29,12,2,residual_1,11,15146.658422747092,15056.083925664716,15418.381913994217,269.841426449999,0.0,91.26854142204579,114.74176381072681,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-11-29,18,3,residual_3,11,11186.081600918287,11131.153637687174,11350.865490611626,154.7413785666672,6.252776074688882e-13,26.655754452266986,30.825462958962625,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-30,0,0,margin,10,55735.144109863824,55641.90261797476,56014.86858553102,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-30,6,1,margin,11,51637.20235264226,51594.155161216484,51766.34392691961,2025.6382191105897,856.5829061111095,1265.2118025921177,1098.0113814524739,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-30,12,2,margin,11,36271.881999626596,36232.81081745201,36389.09554615037,0.0,1250.3703813958086,566.4849724808962,493.78998968359986,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-30,18,3,keep_previous,11,18744.493129333103,18699.85567136341,18878.405503242175,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-01,0,0,margin,10,59783.593407319044,59548.30067786393,60489.471595684394,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-01,6,1,margin,11,50745.10219579321,50708.956327782456,50853.53979982548,0.0,2040.57095951988,916.3482866336751,724.3031618164177,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-01,12,2,margin,11,35952.79607129947,35914.824414571834,36066.711041482355,0.137679815554975,751.5689870247005,384.1965910133227,312.7917072978319,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-01,18,3,residual_1,11,19089.1604840656,19056.167278644993,19188.140100327422,270.557705217313,140.74808582716048,255.1063773947635,213.57856104820743,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-02,0,0,margin,10,64950.47328916786,62771.02316486274,71488.8236620832,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-02,6,1,margin,11,58280.23496636348,55299.100920515084,67223.63710390867,556.675209923444,2469.866400998623,1329.0533037428618,1062.1286944796825,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-02,12,2,margin,11,36910.72858303509,36743.20029584566,37413.313444603395,5.246652646667599,980.1255444658223,478.1438684615075,392.67999443383644,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-02,18,3,residual_0,11,18743.193110937173,18692.62148521586,18894.907988101113,72.97906090312097,162.40780034567786,112.5927729750411,98.31858743914644,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-03,0,0,margin,10,56768.77797722853,56020.594616147166,59013.32806047261,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-03,6,1,residual_7,11,56035.875808124605,55316.95837803327,58192.62809839861,6175.477612285349,76.47513109465035,2893.332177537655,2357.9466125405847,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-03,12,2,residual_7,11,38040.66790771407,37943.00246345953,38333.66424047768,1530.8797915980767,0.0,748.3583382999344,630.7649420109228,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-03,18,3,margin,11,18747.63743227588,18659.39459195743,19012.36595323123,50.53893142978359,0.0,11.888972107378821,10.56093185894757,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-04,0,0,residual_7,10,68510.061707747,67739.81101521454,70820.81378534435,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-04,6,1,margin,11,58350.20240218463,57388.00142206422,61236.80534254585,1169.5941461479565,9069.45335593964,4781.663838277915,4199.311518954936,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-04,12,2,residual_6,11,36413.786358639845,36316.05515643676,36706.979965249106,393.8215149191516,133.06341337522622,214.27094862963688,193.2688248069843,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-04,18,3,residual_6,11,18878.13889634217,18796.470947557627,19123.142742695807,72.92297474666918,1.1368683772161603e-13,46.89647534964294,44.9884178434434,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-05,0,0,margin,10,30655.260269408936,27436.76658206094,40310.741331452926,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-12-05,6,1,margin,11,20930.250659567337,20775.93336300311,21393.20254926001,16.481342869998855,448.235750273847,144.83318270035073,168.4532916545553,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-12-05,12,2,residual_5,11,16086.22919745174,15924.602380071055,16571.10964959379,10.198440766667147,2082.954830152272,422.7100963915026,554.0372007908741,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-12-05,18,3,residual_5,11,11508.648382300473,11433.382121121409,11734.447165837666,92.56309399724341,4.547473508864641e-13,47.31475905080511,49.34433991868307,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-06,0,0,margin,10,32442.527945461356,29602.996986558504,40961.120822169905,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-12-06,6,1,residual_6,11,22563.16051220299,22360.041287023647,23172.518187741025,0.0,3680.3624991152274,1085.4482824609127,1272.8246859912874,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-12-06,12,2,residual_4,11,15627.040517712372,15510.954657566783,15975.298098149138,265.4589993878196,764.9347401566323,268.4223670375464,320.55063170007224,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-06,18,3,residual_4,11,11665.475277395657,11598.069315611814,11867.693162747184,128.7162912166654,2.2737367544323206e-13,70.60414775862426,73.48686248730083,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-07,0,0,margin,10,74147.91802918684,70314.52764103033,85648.08919365637,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-07,6,1,margin,11,58228.93940953843,57874.91433847377,59291.0146227324,7.714188777777736,7216.997652736628,3432.4246471283195,2924.405263452896,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-07,12,2,residual_7,11,39150.79673468199,38933.023268795136,39804.11713234257,828.1235202155545,367.7202128312772,522.8395854949745,459.1842035718471,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-07,18,3,keep_previous,11,19243.104038638674,19193.559714230854,19391.73701186213,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-08,0,0,margin,10,75227.40998370394,71440.17039945714,86589.12873644434,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-08,6,1,margin,11,62596.925140222505,62521.299793020604,62823.80118182821,883.156358861105,560.8750199945141,757.4708229039245,654.3592142851473,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-08,12,2,margin,11,41275.48473676019,41243.37456284656,41371.81525850107,12.290452577778296,4604.794658088815,1909.2899480811568,1650.4025030408434,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-08,18,3,margin,10,19278.570242706606,19246.89545686038,19373.59460024529,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-09,0,0,margin,10,75417.44790393887,71232.33120539306,87972.79799957629,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-09,6,1,margin,11,60046.99928804702,59911.62556520019,60453.12045658752,273.07827146110685,3350.667481274439,1718.5282948744473,1516.3017040648374,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-09,12,2,margin,11,39548.79273950247,39513.52547218956,39654.594541441176,0.0,1317.2946771002466,554.6472041381846,496.7851030659841,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-09,18,3,margin,10,19379.541803965294,19344.70709306942,19484.04593665291,1.2505552149377763e-12,0.0,8.344954949279781e-13,7.626510978298029e-13,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-10,0,0,margin,10,72206.63874195464,68136.00853923586,84418.52935011098,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-10,6,1,margin,11,61960.83700254905,61633.49115685309,62942.874539636934,3075.4884304279885,216.25171097942462,1533.8732788773343,1342.4207060912054,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-10,12,2,margin,11,40955.64810285863,40919.46452733172,41064.198829439345,0.0,2312.386329971198,1157.326780157888,1014.1174323053094,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-10,18,3,margin,10,19278.733631863335,19243.12218783258,19385.567963955596,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-11,0,0,margin,10,74312.70789522892,71176.55623270285,83721.16288280714,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-11,6,1,margin,11,60228.90281370781,59811.02027596492,61482.550426936505,2.2426033333333635,4312.4755921851865,1967.9033068561755,1815.71928900795,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-11,12,2,margin,11,38540.961468074485,38504.895875819195,38649.15824484037,75.59546146888977,1326.5513303881949,609.1098118760369,545.6478768066028,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-11,18,3,margin,10,19362.902159750858,19327.150793861187,19470.156257419872,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-12,0,0,margin,10,29458.71173536056,28445.723040183493,32497.677820891764,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-12,6,1,margin,11,25889.438341972997,25426.105870877505,27279.435755259474,2213.7898008661177,0.0,605.3501360645353,751.7454189780422,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-12,12,2,residual_2,11,18127.303205576594,18032.229689570628,18412.52375359449,5.56883866666675,3256.7667939518606,852.5662017158592,1005.0906371154899,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-12-12,18,3,margin,11,11786.119147482781,11731.434832900026,11950.172091231048,151.15552980757087,0.0,26.48246599776472,29.86660938911588,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-13,0,0,margin,10,29630.49746298954,28859.172236979943,31944.473141018334,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-13,6,1,residual_2,11,26242.530262572818,25820.95993377066,27507.24124897929,1725.276066362223,406.93995740967324,668.3880417552091,834.7371766171807,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-13,12,2,residual_1,11,18308.733727738152,18248.122244718077,18490.56817679837,3.160940000000153,3174.4760160731053,859.8437295479266,1090.7220015470364,1,9,LP
rolling_scenario_mean14,evaluation,2025-12-13,18,3,keep_previous,11,11982.675789452489,11928.08441594737,12146.449909967847,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-12-14,0,0,margin,10,66227.90188665643,64893.856511638995,70230.03801170875,0.0,0.0,0.0,0.0,0,9,LP
