strategy,window,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,price_bias,solver
rolling_scenario_price_update,dev_april,development,2025-04-27,6,1,margin,11,26274.077738235046,26035.28518130469,26990.455409026115,845.190796003337,361.2251566117926,454.5579700730162,430.7477314904726,1,0.01379503968253969,LP
rolling_scenario_price_update,dev_april,development,2025-04-27,12,2,margin,11,24572.714729095882,24523.130447118856,24721.467575026956,26.137864164444636,2856.434559000003,645.0868612415967,684.9162083770643,1,0.03490178571428573,MILP
rolling_scenario_price_update,dev_april,development,2025-04-27,18,3,margin,11,19608.488559491114,19553.816340476773,19772.50521653414,412.1737210022243,4.547473508864641e-13,257.46573765464524,261.15874083479076,1,0.04599808201058203,LP
rolling_scenario_price_update,dev_april,development,2025-04-28,6,1,margin,11,31122.57162714554,31077.834346201653,31256.783469977192,76.176079000002,1084.5352478106952,390.11168799828124,335.1880601221732,1,0.0278906746031746,LP
rolling_scenario_price_update,dev_april,development,2025-04-28,12,2,margin,11,27731.95290499951,27691.03855686483,27854.69594940355,0.2624255555583659,5082.647283628261,1480.531124555932,1357.9490926974884,1,0.07761170634920633,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-28,18,3,keep_previous,11,20247.19230607596,20199.51636319236,20390.220134726747,0.0,0.0,0.0,0.0,0,0.08972056878306878,LP
rolling_scenario_price_update,dev_april,development,2025-04-29,6,1,margin,11,25516.883065895403,25469.528530867843,25658.946670978075,630.8857288888875,4750.663207152267,1328.9468562501984,1218.72637835213,1,0.01497896825396826,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-29,12,2,margin,11,24423.625962526687,24391.464080341408,24520.111609082524,25.067385593332574,1626.849979799718,309.5056789104102,311.431487322499,1,0.025287500000000004,MILP
rolling_scenario_price_update,dev_april,development,2025-04-29,18,3,keep_previous,11,19364.707531255153,19324.59484822248,19485.045580353173,0.0,0.0,0.0,0.0,0,0.04185793650793651,LP
rolling_scenario_price_update,dev_april,development,2025-04-30,6,1,margin,11,23956.19975545776,23890.046047510725,24154.660879298874,0.0,1848.6791775960905,609.376180048294,530.4522248321031,1,0.01831130952380953,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-30,12,2,margin,11,22168.558075943176,22127.720119240796,22291.07194605032,34.54667399999926,1755.4276803147372,549.8067698593363,525.7522370953961,1,0.033550297619047625,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-30,18,3,keep_previous,11,19130.678853788682,19081.480684094902,19278.273362870015,0.0,0.0,0.0,0.0,0,0.039243253968253976,LP
rolling_scenario_price_update,val_june,validation,2025-06-08,6,1,residual_4,11,43671.76841505324,43396.25376123349,44498.31237651246,4466.121117794238,3190.0724260508605,2695.3539986345577,2431.0051658135017,1,0.0354172619047619,LP
rolling_scenario_price_update,val_june,validation,2025-06-08,12,2,margin,11,38199.49872935194,37906.84973366068,39077.44571642569,497.70927577670693,3536.068097562422,1452.1843165318585,1305.4168179602348,1,0.040547222222222214,LP
rolling_scenario_price_update,val_june,validation,2025-06-08,18,3,keep_previous,11,27111.933175128357,26797.93905747434,28053.9155280904,0.0,0.0,0.0,0.0,0,0.06437433862433861,LP
rolling_scenario_price_update,val_june,validation,2025-06-09,6,1,residual_3,11,46540.930738246854,46307.33129393056,47241.72907119575,12.115302000000042,4174.767256176952,1553.3191696771723,1448.3375513460408,1,0.04714642857142856,LP
rolling_scenario_price_update,val_june,validation,2025-06-09,12,2,margin,11,41214.70679921989,40967.61525748075,41955.98142443733,559.7215303895721,1098.5755703566583,784.8119245984931,748.6709966346245,1,0.07147301587301588,LP
rolling_scenario_price_update,val_june,validation,2025-06-09,18,3,margin,11,28160.5285331226,27902.68955092055,28934.04547972875,0.0,58.432834333330675,39.008734045942646,39.49258672953425,1,0.09302003968253969,LP
rolling_scenario_price_update,val_june,validation,2025-06-10,6,1,residual_2,11,45808.226649407836,45441.22637419935,46909.22747503329,3172.2634901533656,214.79393722222233,1200.6561687801666,1110.6144971077254,1,0.03759265873015871,LP
rolling_scenario_price_update,val_june,validation,2025-06-10,12,2,keep_previous,11,40884.83536318035,40520.07777199349,41979.108136740906,0.0,0.0,0.0,0.0,0,0.0659469246031746,LP
rolling_scenario_price_update,val_june,validation,2025-06-10,18,3,residual_0,11,27983.077422172057,27763.09227053978,28643.032877068883,219.2150806333326,36.69157611111143,147.47137966875778,152.82950760505335,1,0.08410482804232802,LP
rolling_scenario_price_update,val_june,validation,2025-06-11,6,1,margin,11,50829.777713595315,50654.48050562929,51355.66933749338,4434.878575008944,484.010332938272,1895.5395291401771,1719.7965600710017,1,0.032296626984126976,LP
rolling_scenario_price_update,val_june,validation,2025-06-11,12,2,margin,11,43487.154690450596,43255.278187695956,44182.78419871452,30.739356374447652,1851.8153658779152,842.1714479800853,820.7421807644265,1,0.0803220238095238,LP
rolling_scenario_price_update,val_june,validation,2025-06-11,18,3,margin,11,28175.446420009754,27964.34318207882,28808.756133802548,0.0,31.201462707782298,20.84841724275413,21.1247104043607,1,0.09776005291005291,LP
rolling_scenario_price_update,val_june,validation,2025-06-12,6,1,residual_0,11,48392.83450015592,48231.49015232431,48876.86754365075,3730.9629314177046,156.20821666666666,1551.7835760661053,1357.5177180010483,1,0.02581051587301587,LP
rolling_scenario_price_update,val_june,validation,2025-06-12,12,2,margin,11,42107.19440268931,41710.82753168231,43296.2950157103,262.97153690522316,3715.803618788762,1764.4062652285832,1621.5556782735766,1,0.05020585317460318,LP
rolling_scenario_price_update,val_june,validation,2025-06-12,18,3,keep_previous,11,27369.618749720143,27194.865570726095,27893.87828670229,0.0,0.0,0.0,0.0,0,0.07617268518518516,LP
rolling_scenario_price_update,val_june,validation,2025-06-13,6,1,residual_2,11,13813.706058384185,13528.112664096085,14670.486241248484,12.57007333333388,2217.655806069966,725.2542752837044,813.0224534105855,1,-0.0735142857142857,MILP
rolling_scenario_price_update,val_june,validation,2025-06-13,12,2,residual_1,11,16834.479849702944,16583.375948361117,17587.79155372842,1286.0147947339512,37.06964000000028,462.1867782201594,487.14975103598624,1,-0.09691557539682541,MILP
rolling_scenario_price_update,val_june,validation,2025-06-13,18,3,residual_0,11,14123.172780581346,13941.547744911228,14668.047887591698,190.89489439712037,90.25511328148343,98.59067533526274,92.19240531547239,1,-0.12713617724867726,LP
rolling_scenario_price_update,val_june,validation,2025-06-14,6,1,residual_1,11,13749.155950848784,13449.602955476123,14647.814936966774,676.1206195500031,4.604316927725449e-12,210.1042446562756,239.52567593428606,1,-0.07218115079365081,MILP
rolling_scenario_price_update,val_june,validation,2025-06-14,12,2,residual_0,11,17027.346018008422,16870.074680735663,17499.160029826693,292.1762865111101,888.992963019544,396.87981597568773,410.057103717519,1,-0.12566200396825397,MILP
rolling_scenario_price_update,val_june,validation,2025-06-14,18,3,residual_0,11,14118.491140335882,13955.894459079009,14606.281184106498,0.0,0.5281966735242918,0.30746443136936524,0.28585024913046664,1,-0.1417134259259259,LP
rolling_scenario_price_update,val_june,validation,2025-06-15,6,1,residual_0,11,48023.00867808322,47898.30000571036,48397.134695201785,4441.7590494933165,384.49384566255344,1779.2968151904047,1718.6161402516414,1,0.02154920634920633,LP
rolling_scenario_price_update,val_june,validation,2025-06-15,12,2,margin,11,41172.39355445053,41036.46493254321,41580.17942017249,187.21015971810812,1855.182236538171,750.2695781008897,751.6911820797432,1,0.046529464285714285,LP
rolling_scenario_price_update,val_june,validation,2025-06-15,18,3,margin,11,27524.613253803844,27377.95755021545,27964.580364569018,0.0,13.38817694444458,8.788646528227853,8.943527898520385,1,0.05610059523809525,LP
rolling_scenario_price_update,val_june,validation,2025-06-16,6,1,residual_5,11,47417.77582803979,47213.92645731684,48029.32394020865,650.676580606667,1358.80161741758,870.8747455520164,829.446394972572,1,0.029825396825396817,LP
rolling_scenario_price_update,val_june,validation,2025-06-16,12,2,margin,11,41314.36298044788,41151.03683758981,41804.341409022076,669.4191007983543,1392.5320353309494,880.772032612862,868.8682731001525,1,0.05453363095238095,LP
rolling_scenario_price_update,val_june,validation,2025-06-16,18,3,keep_previous,11,27497.306489414917,27317.679410589622,28036.187725890803,0.0,0.0,0.0,0.0,0,0.06502592592592592,LP
rolling_scenario_price_update,val_june,validation,2025-06-17,6,1,residual_4,11,51621.88524582535,51399.69115241996,52288.46752604154,2884.712402685558,1627.7796741488892,1923.5069718779218,1810.3275709649633,1,0.0305156746031746,LP
rolling_scenario_price_update,val_june,validation,2025-06-17,12,2,margin,11,44214.24434948602,44022.224827907194,44790.3029142225,548.8622620738679,2366.717059374031,1289.041895490304,1252.8402510173778,1,0.054155555555555554,LP
rolling_scenario_price_update,val_june,validation,2025-06-17,18,3,keep_previous,11,27780.315279780898,27572.53644095753,28403.651796251004,0.0,0.0,0.0,0.0,0,0.0701772486772487,LP
rolling_scenario_price_update,val_june,validation,2025-06-18,6,1,residual_3,11,51416.4636951606,51204.833817437786,52051.35332832905,2973.5532012566637,2136.0524857020573,2183.316422967056,2059.6903235297036,1,0.021806547619047625,LP
rolling_scenario_price_update,val_june,validation,2025-06-18,12,2,residual_4,11,43029.84600601759,42825.95433043149,43641.521032775905,73.59658345983473,5632.892255072851,2440.743190167156,2352.219827091087,1,0.04608482142857144,LP
rolling_scenario_price_update,val_june,validation,2025-06-18,18,3,residual_0,11,27061.492448791207,26906.489224146168,27526.50212272632,214.96744689720333,91.06518333333338,113.84412095403947,117.9253439656313,1,0.05735145502645505,LP
rolling_scenario_price_update,val_june,validation,2025-06-19,6,1,residual_2,11,46304.62423132498,45989.755683365285,47249.22987520407,3845.0532341816324,8964.04555651551,4751.12806722909,4612.628188854773,1,0.02527380952380952,LP
rolling_scenario_price_update,val_june,validation,2025-06-19,12,2,residual_3,11,39984.96192952743,39829.89151130386,40450.173184198145,3127.2236387905878,138.22128864609078,1238.057562969207,1250.8409821270482,1,0.04195575396825397,LP
rolling_scenario_price_update,val_june,validation,2025-06-19,18,3,keep_previous,11,26302.532705167698,26134.13707874349,26807.719584440318,0.0,0.0,0.0,0.0,0,0.040831679894179906,LP
rolling_scenario_price_update,val_june,validation,2025-06-20,6,1,residual_1,11,14091.638332674276,13967.82219337391,14463.086750575374,367.9346040011127,391.9664136790137,245.84775779301603,274.42496486151106,1,-0.07733412698412696,MILP
rolling_scenario_price_update,val_june,validation,2025-06-20,12,2,margin,11,17381.48492601325,17223.212594084922,17856.301921798233,350.56373967901357,772.1084207788879,387.6986061178824,403.102783553118,1,-0.1387175595238095,LP
rolling_scenario_price_update,val_june,validation,2025-06-20,18,3,keep_previous,11,13389.856262270838,13268.408083256047,13754.200799315215,0.0,0.0,0.0,0.0,0,-0.1631709656084656,LP
rolling_scenario_price_update,val_june,validation,2025-06-21,6,1,residual_0,11,14153.431093011262,14013.485898741623,14573.266675820181,862.0234070322217,317.7643597860098,391.11826200370126,479.1298341025343,1,-0.0637047619047619,MILP
rolling_scenario_price_update,val_june,validation,2025-06-21,12,2,margin,11,17420.44249238502,17160.6086417163,18199.944044391184,324.62553318267487,825.7167320000001,371.9884677839689,418.0945769527429,1,-0.13773392857142858,LP
rolling_scenario_price_update,val_june,validation,2025-06-21,18,3,margin,11,13380.527897171089,13245.621094117312,13785.248306332418,0.0,30.34523591769414,17.009225679326835,16.11503514554867,1,-0.17461785714285713,LP
rolling_scenario_price_update,val_august,validation,2025-08-18,6,1,margin,11,43312.540834843574,43235.59536824479,43543.37723463992,17.407080327839253,79.94365555555703,60.05794084544445,57.95881388644247,1,0.041733134920634934,LP+MILP
rolling_scenario_price_update,val_august,validation,2025-08-18,12,2,margin,11,41810.69313582456,41731.553666582906,42048.11154354951,0.04029744444449079,2354.7567391549997,790.8020116194236,759.7895800976357,1,0.05452063492063491,MILP
rolling_scenario_price_update,val_august,validation,2025-08-18,18,3,keep_previous,11,32939.95532929431,32853.840365112876,33198.30022183862,0.0,0.0,0.0,0.0,0,0.06567175925925925,LP
rolling_scenario_price_update,val_august,validation,2025-08-19,6,1,margin,11,40702.543770442426,40638.67867514201,40894.139056343694,5.674936222221845,2208.3834309904096,880.6312984865477,838.5448713656432,1,0.03539900793650795,LP+MILP
rolling_scenario_price_update,val_august,validation,2025-08-19,12,2,point,11,40364.38221743134,40271.530517772175,40642.937316408825,698.2873831804545,1502.7518279341568,636.4486078568747,592.1793661801149,1,0.04968422619047618,LP+MILP
rolling_scenario_price_update,val_august,validation,2025-08-19,18,3,keep_previous,11,32591.462617098357,32507.346333459795,32843.81146801404,0.0,0.0,0.0,0.0,0,0.05765859788359787,LP
rolling_scenario_price_update,val_august,validation,2025-08-20,6,1,margin,11,46793.99141081459,46638.73352265177,47259.76507530306,1746.5320403333294,5481.083468079561,2390.525553135868,2141.402557602507,1,0.03532083333333334,LP
rolling_scenario_price_update,val_august,validation,2025-08-20,12,2,margin,11,41797.21893097741,41656.864020364905,42218.28366281492,0.0,1493.4057469190657,535.2808743156754,517.2387425547759,1,0.08104880952380952,LP
rolling_scenario_price_update,val_august,validation,2025-08-20,18,3,keep_previous,11,33360.98554281295,33216.51417577399,33794.39964392984,0.0,0.0,0.0,0.0,0,0.08537685185185186,LP
rolling_scenario_price_update,val_august,validation,2025-08-21,6,1,margin,11,43520.10728995351,43373.64717590995,43959.48763208416,937.4781976666618,5813.321701604938,2022.971021545894,1780.298249643262,1,0.02686765873015872,LP+MILP
rolling_scenario_price_update,val_august,validation,2025-08-21,12,2,margin,11,41069.40188442563,40938.955095679914,41460.74225066277,0.0,1321.8814894814827,471.627342454558,420.367003045598,1,0.04736547619047618,MILP
rolling_scenario_price_update,val_august,validation,2025-08-21,18,3,keep_previous,11,32664.304498961068,32529.89718009913,33067.526455546875,0.0,0.0,0.0,0.0,0,0.06506097883597883,LP
rolling_scenario_price_update,val_august,validation,2025-08-22,6,1,margin,11,16283.460816255696,16211.427332753598,16499.561266761993,8.386109666667153,802.7744117777765,279.8186709784887,333.2873708071869,1,-0.058582539682539694,MILP
rolling_scenario_price_update,val_august,validation,2025-08-22,12,2,margin,11,20448.38507126141,20377.461726332185,20661.155106049086,0.0,141.37595298628128,74.89818470611677,77.47706753338795,1,-0.12229007936507935,LP
rolling_scenario_price_update,val_august,validation,2025-08-22,18,3,keep_previous,11,17652.07029002969,17583.17275532299,17858.762894149786,0.0,0.0,0.0,0.0,0,-0.13889365079365076,LP
rolling_scenario_price_update,val_august,validation,2025-08-23,6,1,residual_7,11,16984.212334506523,16911.31574474561,17202.90210378926,754.6952482355574,334.58136200000087,319.14577587396946,359.94746795938244,1,-0.0810886904761905,MILP
rolling_scenario_price_update,val_august,validation,2025-08-23,12,2,residual_7,11,21110.57413704475,21040.353501149835,21321.236044729492,35.91708233333003,1.5676916666668603,13.430658309943285,15.207960257146073,1,-0.11737003968253967,LP
rolling_scenario_price_update,val_august,validation,2025-08-23,18,3,keep_previous,11,18001.11307376391,17929.532108807718,18215.85596863249,0.0,0.0,0.0,0.0,0,-0.1429042328042328,LP
rolling_scenario_price_update,val_august,validation,2025-08-24,6,1,margin,11,40995.552696450424,40782.60481986369,41634.396326210626,9.767759043337009,2770.8311738010952,1245.5177158083575,1128.6664938789988,1,0.024418253968253954,LP+MILP
rolling_scenario_price_update,val_august,validation,2025-08-24,12,2,residual_6,11,41824.00676259633,41698.264061905196,42201.234864669714,1995.2564629883907,808.0975941111093,1074.2719117599793,1031.177407392682,1,0.04176130952380952,MILP
rolling_scenario_price_update,val_august,validation,2025-08-24,18,3,keep_previous,11,32511.073463031044,32395.086438426995,32859.03453684319,0.0,0.0,0.0,0.0,0,0.04909325396825397,LP
rolling_scenario_price_update,val_august,validation,2025-08-25,6,1,margin,11,51368.94600264788,51235.99150700394,51767.809489579675,186.18488810111353,11834.913741260621,4032.7591538547313,3552.8697313110583,1,0.02324365079365078,LP
rolling_scenario_price_update,val_august,validation,2025-08-25,12,2,margin,11,45313.627988840264,45107.25082624829,45932.75947661618,0.0,4500.034618435815,1769.261669961144,1634.9106715004436,1,0.056340972222222216,LP
